date,time,open,maximum,minimum,close,volume
15.10.2013,20:30,1.03803,1.0391,1.03801,1.03856,431
15.10.2013,20:45,1.03855,1.03907,1.03777,1.03778,445
15.10.2013,21:00,1.03781,1.03808,1.03769,1.03786,283
15.10.2013,21:15,1.03785,1.03793,1.03769,1.03777,145
15.10.2013,21:30,1.03775,1.03794,1.03775,1.03792,162
15.10.2013,21:45,1.03792,1.03801,1.03761,1.03801,234
15.10.2013,22:00,1.03803,1.03811,1.03777,1.03792,185
15.10.2013,22:15,1.03792,1.03811,1.03784,1.03803,138
15.10.2013,22:30,1.03802,1.03833,1.03764,1.03764,225
15.10.2013,22:45,1.03768,1.03827,1.03754,1.03827,297
15.10.2013,23:00,1.0382,1.0382,1.03748,1.03768,130
15.10.2013,23:15,1.03767,1.03768,1.03747,1.03755,125
15.10.2013,23:30,1.03755,1.03762,1.03746,1.03756,145
15.10.2013,23:45,1.03756,1.0376,1.03719,1.03757,227
16.10.2013,0:00,1.03757,1.03764,1.03743,1.03745,302
16.10.2013,0:15,1.03745,1.03753,1.03728,1.0374,130
16.10.2013,0:30,1.03739,1.03766,1.03734,1.03755,169
16.10.2013,0:45,1.03755,1.03785,1.03745,1.03783,165
16.10.2013,1:00,1.0378,1.03784,1.03737,1.03754,145
16.10.2013,1:15,1.03754,1.03767,1.03739,1.03746,241
16.10.2013,1:30,1.03746,1.03757,1.03726,1.03744,194
16.10.2013,1:45,1.03745,1.03848,1.03689,1.03689,427
16.10.2013,2:00,1.03691,1.03691,1.03648,1.0366,293
16.10.2013,2:15,1.03661,1.03691,1.03652,1.03679,224
16.10.2013,2:30,1.03681,1.03726,1.03679,1.03714,223
16.10.2013,2:45,1.03715,1.03775,1.03713,1.03748,325
16.10.2013,3:00,1.03749,1.03774,1.03747,1.03755,191
16.10.2013,3:15,1.03756,1.03826,1.03747,1.03781,229
16.10.2013,3:30,1.03781,1.0381,1.03779,1.03809,193
16.10.2013,3:45,1.03807,1.03836,1.03801,1.03803,178
16.10.2013,4:00,1.03805,1.03827,1.03795,1.03825,228
16.10.2013,4:15,1.03824,1.03824,1.03788,1.03815,234
16.10.2013,4:30,1.03813,1.03818,1.03776,1.03779,255
16.10.2013,4:45,1.0378,1.0379,1.03768,1.03774,198
16.10.2013,5:00,1.03772,1.03791,1.03758,1.03771,172
16.10.2013,5:15,1.0377,1.03779,1.03749,1.03772,173
16.10.2013,5:30,1.03774,1.03789,1.03767,1.03777,182
16.10.2013,5:45,1.03778,1.03782,1.03765,1.03771,129
16.10.2013,6:00,1.03772,1.03783,1.03759,1.03772,121
16.10.2013,6:15,1.03772,1.03781,1.03764,1.03775,138
16.10.2013,6:30,1.03776,1.03784,1.03766,1.03767,164
16.10.2013,6:45,1.03768,1.03776,1.03756,1.0376,143
16.10.2013,7:00,1.0376,1.03764,1.03746,1.03756,154
16.10.2013,7:15,1.03755,1.03761,1.03719,1.03725,138
16.10.2013,7:30,1.03726,1.03773,1.03726,1.03762,166
16.10.2013,7:45,1.03762,1.03771,1.03729,1.0373,138
16.10.2013,8:00,1.0373,1.03731,1.03683,1.03687,208
16.10.2013,8:15,1.03688,1.03711,1.03673,1.03687,187
16.10.2013,8:30,1.03688,1.03699,1.03653,1.03656,169
16.10.2013,8:45,1.0366,1.03782,1.03654,1.03757,261
16.10.2013,9:00,1.03753,1.03791,1.03749,1.03753,212
16.10.2013,9:15,1.03752,1.03756,1.03723,1.03731,224
16.10.2013,9:30,1.03731,1.03749,1.03721,1.03741,209
16.10.2013,9:45,1.03741,1.03752,1.03715,1.0374,163
16.10.2013,10:00,1.03741,1.03753,1.03722,1.03753,174
16.10.2013,10:15,1.03753,1.03758,1.0373,1.03751,242
16.10.2013,10:30,1.03749,1.0377,1.03743,1.03763,247
16.10.2013,10:45,1.03765,1.03772,1.03681,1.03691,265
16.10.2013,11:00,1.0369,1.03739,1.0369,1.03729,214
16.10.2013,11:15,1.03734,1.03735,1.0368,1.03698,184
16.10.2013,11:30,1.03699,1.03721,1.03671,1.03691,181
16.10.2013,11:45,1.03691,1.03691,1.03654,1.03655,184
16.10.2013,12:00,1.03658,1.03722,1.03654,1.03721,186
16.10.2013,12:15,1.03721,1.03721,1.03677,1.03706,189
16.10.2013,12:30,1.03707,1.03712,1.03678,1.03695,191
16.10.2013,12:45,1.03693,1.03701,1.03608,1.03665,254
16.10.2013,13:00,1.0367,1.0367,1.03615,1.03654,220
16.10.2013,13:15,1.03657,1.03691,1.03657,1.03685,147
16.10.2013,13:30,1.03685,1.03723,1.03662,1.03694,255
16.10.2013,13:45,1.03694,1.03737,1.03682,1.03737,239
16.10.2013,14:00,1.03738,1.03743,1.03716,1.03731,260
16.10.2013,14:15,1.03731,1.03731,1.03655,1.03659,356
16.10.2013,14:30,1.03657,1.037,1.03657,1.03688,256
16.10.2013,14:45,1.03688,1.0371,1.03602,1.03636,313
16.10.2013,15:00,1.03634,1.03666,1.03613,1.03622,274
16.10.2013,15:15,1.03623,1.03633,1.03586,1.03593,189
16.10.2013,15:30,1.03594,1.03681,1.03593,1.0367,376
16.10.2013,15:45,1.03665,1.0367,1.03513,1.03561,500
16.10.2013,16:00,1.0356,1.03681,1.03547,1.0361,619
16.10.2013,16:15,1.0361,1.03626,1.03589,1.03593,303
16.10.2013,16:30,1.03595,1.03613,1.03589,1.03602,204
16.10.2013,16:45,1.03604,1.03609,1.03475,1.0348,508
16.10.2013,17:00,1.0348,1.03501,1.03421,1.0346,520
16.10.2013,17:15,1.03457,1.03523,1.03454,1.03516,384
16.10.2013,17:30,1.03504,1.03528,1.03431,1.03445,372
16.10.2013,17:45,1.03445,1.0349,1.03441,1.03451,256
16.10.2013,18:00,1.03453,1.03507,1.03438,1.03496,390
16.10.2013,18:15,1.03496,1.03509,1.03474,1.03504,321
16.10.2013,18:30,1.03502,1.03536,1.03448,1.03475,351
16.10.2013,18:45,1.03475,1.03487,1.0341,1.0341,209
16.10.2013,19:00,1.03408,1.03431,1.03361,1.03367,396
16.10.2013,19:15,1.03367,1.03371,1.03263,1.03287,285
16.10.2013,19:30,1.03291,1.03332,1.03281,1.03324,286
16.10.2013,19:45,1.03323,1.0336,1.03291,1.03314,272
16.10.2013,20:00,1.03313,1.03321,1.03278,1.03302,191
16.10.2013,20:15,1.03302,1.0336,1.03302,1.03356,171
16.10.2013,20:30,1.03355,1.0336,1.0332,1.03334,249
16.10.2013,20:45,1.03321,1.03341,1.03272,1.03272,252
16.10.2013,21:00,1.03274,1.0335,1.03274,1.03316,272
16.10.2013,21:15,1.03317,1.03323,1.03298,1.03314,204
16.10.2013,21:30,1.03314,1.03342,1.03311,1.03333,257
16.10.2013,21:45,1.03334,1.03339,1.03308,1.03338,268
16.10.2013,22:00,1.03339,1.03351,1.03333,1.0334,188
16.10.2013,22:15,1.0334,1.0334,1.03293,1.03307,170
16.10.2013,22:30,1.03312,1.03312,1.03278,1.03281,162
16.10.2013,22:45,1.03281,1.03291,1.03255,1.03265,210
16.10.2013,23:00,1.03264,1.03276,1.03243,1.03263,119
16.10.2013,23:15,1.03262,1.03272,1.03241,1.03257,156
16.10.2013,23:30,1.03257,1.03278,1.03246,1.03271,110
16.10.2013,23:45,1.03248,1.03282,1.03246,1.03263,136
17.10.2013,0:00,1.03264,1.03306,1.03263,1.03295,290
17.10.2013,0:15,1.03295,1.03315,1.03295,1.03312,248
17.10.2013,0:30,1.03312,1.0332,1.03298,1.03298,125
17.10.2013,0:45,1.03298,1.03307,1.03292,1.033,131
17.10.2013,1:00,1.03299,1.03304,1.03291,1.03292,193
17.10.2013,1:15,1.03292,1.03296,1.03272,1.03283,179
17.10.2013,1:30,1.03282,1.03289,1.03271,1.03284,137
